,6a. Construction work has commenced,6b. Construction is completed,6c. Beneficial uses of water has commenced,6d. Project will be completed within the time period specified in the permit,6e. Explanation of work remaining to be done,6f. Estimated date of completion,Beneficial uses of water has commenced,Construction is completed,Construction work has commenced,Estimated date of completion,Explanation of work remaining to be done,Project Status,Project will be completed within the time period specified in the permit,ApplID,Report_ID
8174,,,,,,,,,,,,Complete,,A029073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85235
8175,Yes,Yes,Yes,Yes,"Construction complete, domestic use of water now in effect.",12/31/2030,,,,,,Not Complete,,A029079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235999
8176,,,,,,,Yes,No,Yes,12/31/2010,grading,Not Complete,Yes,A029079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36482
8177,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113164
8178,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157103
8179,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208228
8180,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236000
8181,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293762
8182,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339696
8183,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36589
8184,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50231
8185,,,,,,,,,,,,Complete,,A029084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85957
8186,,,,,,,,,,,,Complete,,A029088,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236001
8187,,,,,,,,,,,,Complete,,A029088,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293938
8188,,,,,,,,,,,,Complete,,A029088,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339697
8189,,,,,,,,,,,,,,A029088,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36688
8190,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112828
8191,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157279
8192,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207322
8193,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236002
8194,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293939
8195,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340252
8196,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37118
8197,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50066
8198,,,,,,,,,,,,Complete,,A029096,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85617
8199,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112631
8200,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156199
8201,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207864
8202,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236003
8203,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292864
8204,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339698
8205,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36624
8206,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=48589
8207,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=48590
8208,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50639
8209,,,,,,,,,,,,Complete,,A029098,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85423
8210,,,,,,,,,,,,Not Complete,,A029099,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=48666
8211,,,,,,,,,,,,Complete,,A029100,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37007
8212,,,,,,,,,,,,Complete,,A029101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112632
8213,,,,,,,,,,,,Complete,,A029101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157104
8214,,,,,"the project was completed in approximately 1995, prior to my ownership of the property",,,,,,,Complete,,A029101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208229
8215,,,,,"the project was completed in approximately 1995, prior to my ownership of the property",,,,,,,Complete,,A029101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236004
8216,,,,,,,,,,,,Complete,,A029101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36531
8217,,,,,,,,,,,,Complete,,A029101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50092
8218,,,,,,,,,,,,Complete,,A029101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85424
8219,No,No,No,Yes,none,11/01/2013,,,,,,Not Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112633
8220,,,,,,,,,,,,Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156369
8221,,,,,,,,,,,,Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208591
8222,,,,,,,,,,,,Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236005
8223,,,,,,,,,,,,Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293031
8224,,,,,,,,,,,,Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340072
8225,,,,,,,,,,,,,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36663
8226,,,,,,,,,,,,Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49230
8227,,,,,,,,,,,,Complete,,A029112,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85425
8228,No,No,No,No,The previous owner applied for and received the water right permit. The project construction had not commenced prior to the sale of the property.,10/15/2014,,,,,,Not Complete,,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111881
8229,No,No,No,No,The previous owner applied for and received the water right permit. The project construction had not commenced prior to the sale of the property,12/15/2014,,,,,,Not Complete,,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157105
8230,No,No,No,No,The previous owner applied for and received the water right permit. The project construction had not commenced prior to the sale of the property.,12/15/2015,,,,,,Not Complete,,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208044
8231,No,No,No,No,The previous owner applied for and received the waterright permit. The construction had not commenced prior to the sale of the property.,12/15/2017,,,,,,Not Complete,,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236006
8232,No,No,No,No,The previous owner applied for and received the water right permit. The construction had not commenced prior to the sale of the property,12/15/2018,,,,,,Not Complete,,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293764
8233,No,No,No,No,The previous owner applied for and received the water right permit. The construction had not commenced prior to the sale of the property.,12/15/2018,,,,,,Not Complete,,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340820
8234,,,,,,,No,No,No,04/15/2010,"The previous owner applied for and received the water right permit. The project construction was not commenced prior to the sale of the property. As the current owner, we do not require nor intend to use the water right permit. The project was never constructed.",Not Complete,No,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36618
8235,,,,,,,No,No,No,09/22/2011,"The previous owner applied for and received the water right permit. The project construction was not commenced prior to the sale of the property. As the current owner, we do not require nor intend to use the water right permit.",Not Complete,No,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50041
8236,No,No,No,No,The previous owner applied for and received the water right permit. The project construction was not commenced prior to the sale of the property.,10/15/2012,,,,,,Not Complete,,A029113,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84667
8237,Yes,No,Yes,No,Intake improvement and expansion of end use distribution systems,12/15/2019,,,,,,Not Complete,,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112829
8238,Yes,No,Yes,No,Intake improvement and expansion of end use distribution systems,12/15/2019,,,,,,Not Complete,,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156541
8239,Yes,No,Yes,No,intake improvement and expansion of end use distribution systems,12/15/2019,,,,,,Not Complete,,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208230
8240,Yes,No,Yes,No,Intake improvement and expansion of end use distribution systems.,12/15/2020,,,,,,Not Complete,,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236007
8241,Yes,No,Yes,No,Intake improvement and expansion of end use distribution systems.,12/15/2020,,,,,,Not Complete,,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293201
8242,Yes,No,Yes,No,Intake improvement and expansion of end use distribution systems.,12/15/2020,,,,,,Not Complete,,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340253
8243,,,,,,,Yes,No,Yes,12/15/2015,Intake improvement and expansion of end-use distribution systems.,Not Complete,No,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50546
8244,Yes,No,Yes,No,Intake improvement and expansion of end use distribution systems,12/15/2015,,,,,,Not Complete,,A029116,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85618
8245,,,,,,,,,,,,Complete,,A029123,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36610
8246,,,,,,,,,,,,Complete,,A029123,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50067
8247,,,,,,,,,,,,Complete,,A029127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236009
8248,,,,,,,,,,,,Complete,,A029127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340989
8249,,,,,,,,,,,,Complete,,A029127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36726
8250,,,,,,,,,,,,Complete,,A029127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49835
8251,,,,,,,,,,,,Complete,,A029127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85237
8252,Yes,No,No,No,"We have constructed the keyway for the dam, but are waiting for the pending application to be permitted which will allow us to construct a larger reservoir.",12/31/2017,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112258
8253,Yes,No,No,No,"We have constructed the keyway for the dam, but are waiting for the pending application to be permitted which will allow us to construct a larger reservoir.",12/31/2017,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156370
8254,Yes,No,No,No,"We have constructed the key way for the dam, but are waiting for the pending application to be permitted which will allow us to construct a larger reservoir.",12/31/2018,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207506
8255,Yes,No,No,No,Key way is done. We are waiting for application to be permitted.,12/31/2018,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236010
8256,Yes,No,No,No,Key way is done. We are waiting for application to be permitted,12/31/2019,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293032
8257,Yes,No,No,No,Key way is done. We are waiting for application to be permitted,12/31/2019,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333911
8258,Yes,No,No,No,Key way is done. We are waiting for application to be permitted,12/31/2019,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340440
8259,,,,,,,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37579
8260,,,,,,,No,No,Yes,12/31/2015,A keyway has been cut.  Construction will commence once the pending application to increase the capacity to 49 AF has been issued.  A petition for extension of time is on file.,Not Complete,No,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49203
8261,Yes,No,No,No,"This applcation A029128 has been submitted with other permits to change place. We have constructed the keyway for the dam, but are waiting for the pending application to be permitted which will sllow us to construct a larger reservoir.",12/31/2017,,,,,,Not Complete,,A029128,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85045
8262,Yes,No,Yes,No,Last lot need to be alloted its water.,01/12/2014,,,,,,Not Complete,,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112634
8263,Yes,Yes,Yes,Yes,none,06/01/2017,,,,,,Not Complete,,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157482
8264,Yes,Yes,Yes,Yes,We had a extension for three years to set our max water use.,01/01/2017,,,,,,Not Complete,,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236011
8265,Yes,Yes,Yes,Yes,last person has come on line but needs time for beneficial use needed.,02/01/2018,,,,,,Not Complete,,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=294141
8266,Yes,Yes,Yes,Yes,last person to come on line,12/31/2018,,,,,,Not Complete,,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340255
8267,,,,,,,,,,,,Not Complete,,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36454
8268,,,,,,,Yes,Yes,Yes,12/31/2013,none,Not Complete,Yes,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50522
8269,Yes,Yes,Yes,Yes,waiting for one more unit to come on line,12/31/2013,,,,,,Not Complete,,A029129,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85426
8270,No,No,No,Yes,Having now reviewed the license I am prepared to run the lines necessary to use for irrigation purposes. That work should commence this year (I've only owned the property for appx. 2 years).,09/30/2013,,,,,,Not Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113165
8271,Yes,No,No,No,"Started to run irrigation lines, not yet complete",12/31/2014,,,,,,Not Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156912
8272,,,,,,,,,,,,Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207865
8273,,,,,,,,,,,,Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236012
8274,,,,,,,,,,,,Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293569
8275,,,,,,,,,,,,Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340256
8276,,,,,,,,,,,,Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37351
8277,No,No,No,No,This is my first report and I don't have the necessary info. When I click on view license nothing comes up.,12/31/2015,,,,,,Not Complete,,A029140,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85958
8278,,,,,,,No,No,No,12/31/2014,"Work has not yet commenced due to on-going litigation with ex-partner.  Matter is in the Orange County Superior Court, Case No.:  764271, Vandan Limited, et al vs. Baer.",Not Complete,Yes,A029146,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36622
8279,,,,,,,No,No,No,12/31/2014,Work has not yet commenced due to on-going litigation with ex-partner.,Not Complete,Yes,A029146,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50268
8280,,,,,,,,,,,,Revocation Requested,,A029146,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85786
8281,No,No,Yes,No,The Dam has not been raised,01/01/2020,,,,,,Not Complete,,A029158,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112452
8282,,,,,,,,,,,,Complete,,A029158,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156913
8283,,,,,,,,,,,,Complete,,A029158,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207866
8284,,,,,,,,,,,,Complete,,A029158,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=232260
8285,,,,,,,,,,,,Complete,,A029158,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236013
